RunID,Max_Deflection,Max_Velocity,Settling_Time,Mass,K_Stiffness,B_Damping,Fault_Code,RUL
574,0.3,0.706415927514896,0.39440026309807,1331.85059644218,111640,4000,1,45.2
575,0.3,0.706857912736739,0.39463917393765,3646.38477233086,111500,4000,1,45
576,0.3,0.70730049890056,0.394873322743178,3067.91605882485,111360,4000,1,44.8
577,0.3,0.707743350878684,0.395103796699155,1684.19207010179,111220,4000,1,44.6
578,0.3,0.708186775170201,0.395331060310244,4754.23145732737,111080,4000,1,44.4
579,0.3,0.708630210317251,0.395553584513792,3361.93270857029,110940,4000,1,44.2
580,0.3,0.709074177391854,0.395773118052273,2762.53872304336,110800,4000,1,44
581,0.3,0.70951852084388,0.395989261538598,4767.67572124513,110660,4000,1,43.8
582,0.3,0.709963366790035,0.396203768595489,3623.65528102857,110520,4000,1,43.6
583,0.3,0.710408512570244,0.396413466709879,2807.78283704154,110380,4000,1,43.4
584,0.3,0.71085403405776,0.396619255488412,4358.78968287868,110240,4000,1,43.2
585,0.3,0.711299950015606,0.396801734325399,3130.49400989739,110100,4000,1,43
586,0.3,0.71174618669387,0.396979994111065,3215.5482631651,109960,4000,1,42.8
587,0.3,0.712192776522488,0.397156757009643,3720.26212033344,109820,4000,1,42.6
588,0.3,0.712639767001239,0.397329798752591,2468.75962126947,109680,4000,1,42.4
589,0.3,0.713087217859447,0.397504512715283,1957.16242477418,109540,4000,1,42.2
590,0.3,0.713535006072014,0.397676152788485,3315.69396983637,109400,4000,1,42
591,0.3,0.713982911214128,0.397925284333828,4467.54821869003,109260,4000,1,41.8
592,0.3,0.71443153494847,0.398298878357331,2627.1070408609,109120,4000,1,41.6
593,0.3,0.714880506745482,0.398619555150054,1450.46056410019,108980,4000,1,41.4
594,0.3,0.71532985281242,0.399107893439718,2775.38334690783,108840,4000,1,41.2
595,0.3,0.715779332683672,0.399282017274664,2200.7376048556,108700,4000,1,41
596,0.3,0.716229334803454,0.399422740806004,2605.54741525797,108560,4000,1,40.8
597,0.3,0.716679768166055,0.399456913465062,4333.45425381254,108420,4000,1,40.6
598,0.3,0.717130483501255,0.399687339898968,2614.51465109443,108280,4000,1,40.4
599,0.3,0.717581569926965,0.40009400166916,2560.70375252243,108140,4000,1,40.2
600,0.3,0.718033393769149,0.400308777134369,2441.79557351578,108000,4000,1,40
601,0.3,0.718494432923148,0.400795956711365,1561.02143707778,107860,4000,1,39.8
602,0.3,0.718965510313807,0.40101711920216,2040.52077644976,107720,4000,1,39.6
603,0.3,0.719437579182262,0.401183264856772,1347.26040346333,107580,4000,1,39.4
604,0.3,0.719910018451604,0.401031680616493,2717.58934834322,107440,4000,1,39.2
605,0.3,0.720382759289304,0.401506673376092,2029.13113907944,107300,4000,1,39
606,0.3,0.720856110909169,0.401855658441349,2190.22153660447,107160,4000,1,38.8
607,0.3,0.721329558321839,0.40201134416217,2699.4336468185,107020,4000,1,38.6
608,0.3,0.721803369273647,0.402498552604533,1476.82903768515,106880,4000,1,38.4
609,0.3,0.722277543773671,0.402687949966364,2980.26769520184,106740,4000,1,38.2
610,0.3,0.722752363031019,0.402780973795364,3825.62891015024,106600,4000,1,38
611,0.3,0.723227613179488,0.403036278829343,1974.2934907238,106460,4000,1,37.8
612,0.3,0.723703293985141,0.403291012259007,4140.28032773602,106320,4000,1,37.6
613,0.3,0.724179026449893,0.403668754203905,1296.35830744371,106180,4000,1,37.4
614,0.3,0.724655663212479,0.403887591101898,2575.53370792679,106040,4000,1,37.2
615,0.3,0.725132454798631,0.40410507375301,1013.57649185723,105900,4000,1,37
616,0.3,0.725609729335005,0.404318445367348,1882.7075677321,105760,4000,1,36.8
617,0.3,0.726087366519225,0.404529168277278,1005.20227480238,105620,4000,1,36.6
618,0.3,0.726565104823008,0.404740986995624,1756.71868397894,105480,4000,1,36.4
619,0.3,0.727043808554609,0.404943423275231,1569.93621928389,105340,4000,1,36.2
620,0.3,0.727522702186296,0.405144582990306,2072.3039964935,105200,4000,1,36
621,0.3,0.72800182719848,0.405346456843217,1699.56826134313,105060,4000,1,35.8
622,0.3,0.72848144886253,0.405543264863306,1554.59588637038,104920,4000,1,35.6
623,0.3,0.728961723262846,0.405970091599805,3395.54244147146,104780,4000,1,35.4
624,0.3,0.72944235822498,0.406160748937768,4604.2316227309,104640,4000,1,35.2
625,0.3,0.729922878650545,0.40635845836142,4757.51906353695,104500,4000,1,35
626,0.3,0.730404574126227,0.406534755894362,1884.73782375631,104360,4000,1,34.8
627,0.3,0.730886270882372,0.406731674205624,2930.68550158566,104220,4000,1,34.6
628,0.3,0.731368257947335,0.40706291077053,2504.04446369902,104080,4000,1,34.4
629,0.3,0.731850777193024,0.407453024569117,3095.12014786348,103940,4000,1,34.2
630,0.3,0.732333987389222,0.407781055722871,2059.49037419436,103800,4000,1,34
631,0.3,0.732817421759548,0.408082439228705,1273.42888188332,103660,4000,1,33.8
632,0.3,0.7333015768853,0.408366057862912,2745.30830992041,103520,4000,1,33.6
633,0.3,0.733786218761188,0.408631457594676,1695.41214946,103380,4000,1,33.4
634,0.3,0.734271389088817,0.408879393236085,1104.42843261962,103240,4000,1,33.2
635,0.3,0.734756711312623,0.409114147031297,4818.7130963218,103100,4000,1,33
636,0.3,0.735242566185429,0.40920718973132,2722.38607943767,102960,4000,1,32.8
637,0.3,0.735728852745249,0.409425671541329,4846.23429241465,102820,4000,1,32.6
638,0.3,0.736215569481296,0.409985570796035,4049.65793601197,102680,4000,1,32.4
639,0.3,0.736702677274722,0.410200222483163,1029.39464441139,102540,4000,1,32.2
640,0.3,0.737190012553805,0.410409596788422,3720.15456184055,102400,4000,1,32
641,0.3,0.737677781506548,0.410592021848584,3823.80301699553,102260,4000,1,31.8
642,0.3,0.738166060083253,0.410662059668093,3580.51514642953,102120,4000,1,31.6
643,0.3,0.738654842939391,0.411226984361867,3209.23937803092,101980,4000,1,31.4
644,0.3,0.739143793973367,0.411498076025887,1872.43491913312,101840,4000,1,31.2
645,0.3,0.739633162711996,0.411670787526088,4089.46485445217,101700,4000,1,31
646,0.3,0.740123133530133,0.412010766638585,1912.1132944018,101560,4000,1,30.8
647,0.3,0.740613384540852,0.412118500604186,2483.45887589362,101420,4000,1,30.6
648,0.3,0.741104054891385,0.412183180179921,4563.71528410278,101280,4000,1,30.4
649,0.3,0.741595112018375,0.412830060829164,4425.50763091304,101140,4000,1,30.2
650,0.3,0.742086546761385,0.41308661211252,2609.73419925378,101000,4000,1,30
651,0.3,0.742578443103929,0.413016083009564,2272.07646998694,100860,4000,1,29.8
652,0.3,0.743070673708784,0.413264722559198,3434.54172253996,100720,4000,1,29.6
653,0.3,0.743563451636975,0.413560988441732,4640.78090677793,100580,4000,1,29.4
654,0.3,0.744056544221488,0.413855128742351,4636.39275120353,100440,4000,1,29.2
655,0.3,0.744550002449075,0.414146466222674,3366.37763562975,100300,4000,1,29
656,0.3,0.745043953271648,0.414553603189031,2330.2856293422,100160,4000,1,28.8
657,0.3,0.745538205809276,0.414945744644704,4412.25451683968,100020,4000,1,28.6
658,0.3,0.74603298367981,0.415224097305947,2769.59157216466,99880,4000,1,28.4
659,0.3,0.746528083919687,0.415495946262864,4617.42191287178,99740,4000,1,28.2
660,0.3,0.747023581460508,0.415762404791582,1132.71762380851,99600,4000,1,28
661,0.3,0.747519485905046,0.415703723347585,3129.70593000053,99460,4000,1,27.8
662,0.3,0.748015837963643,0.415960581950819,3865.98938601753,99320,4000,1,27.6
663,0.3,0.748512639944581,0.416273053742633,1717.20737528716,99180,4000,1,27.4
664,0.3,0.749009791544528,0.416580312129633,2346.13170320425,99040,4000,1,27.2
665,0.3,0.74950736049469,0.416884494925499,1750.85179430107,98900,4000,1,27
666,0.3,0.750005347426344,0.417277377470818,2287.70873273169,98760,4000,1,26.8
667,0.3,0.750503740272927,0.417559783881887,2615.42684492083,98620,4000,1,26.6
668,0.3,0.751002549688107,0.417564868833208,3194.26519942785,98480,4000,1,26.4
669,0.3,0.751501777859568,0.417845344785799,1194.95437112907,98340,4000,1,26.2
670,0.3,0.752001411884766,0.418157117697931,3210.92853271577,98200,4000,1,26
671,0.3,0.75250143720854,0.418489145163165,2099.24561935,98060,4000,1,25.8
672,0.3,0.753001888843397,0.418797475816008,1966.00696693645,97920,4000,1,25.6
673,0.3,0.753502748165616,0.419103469453096,1972.5807176262,97780,4000,1,25.4
674,0.3,0.75400403029306,0.41940577541626,1616.6377966803,97640,4000,1,25.2
675,0.3,0.754505731575895,0.419706605827457,4825.6654440321,97500,4000,1,25
676,0.3,0.755007828834276,0.420003826274644,4742.6455020664,97360,4000,1,24.8
677,0.3,0.755510350225018,0.420299503338604,4274.85774883298,97220,4000,1,24.6
678,0.3,0.756013304820521,0.420593609938109,3913.04739129134,97080,4000,1,24.4
679,0.3,0.756516646624752,0.420824029604343,1703.24691310212,96940,4000,1,24.2
680,0.3,0.757020388330985,0.421223453758554,2441.48390816981,96800,4000,1,24
681,0.3,0.757524551324715,0.421299094404237,1755.15989056642,96660,4000,1,23.8
682,0.3,0.758029168125194,0.421591191473946,1004.79358736017,96520,4000,1,23.6
683,0.3,0.75853420181947,0.421752901801772,2265.67805493017,96380,4000,1,23.4
684,0.3,0.759039634447249,0.42220326044263,3798.46794558822,96240,4000,1,23.2
685,0.3,0.759545457932792,0.422695693723392,3501.02072071616,96100,4000,1,23
686,0.3,0.760051716272647,0.422753505085876,3172.24870137541,95960,4000,1,22.8
687,0.3,0.760558430468049,0.423056095660806,2756.14881355068,95820,4000,1,22.6
688,0.3,0.761065562204618,0.423357140515936,2149.70906993017,95680,4000,1,22.4
689,0.3,0.761573012771341,0.423657210399392,3006.63642698676,95540,4000,1,22.2
690,0.3,0.762080985919896,0.423955409263983,4046.18474267859,95400,4000,1,22
691,0.3,0.762589345737101,0.424251960648073,4049.63219515486,95260,4000,1,21.8
692,0.3,0.76309811533574,0.424547858708002,3304.22360598623,95120,4000,1,21.6
693,0.3,0.763607335019184,0.424842600172549,3990.65135056687,94980,4000,1,21.4
694,0.3,0.764116989902352,0.425136304204249,3582.13802392529,94840,4000,1,21.2
695,0.3,0.764627002790214,0.425429248411581,1492.87807329802,94700,4000,1,21
696,0.3,0.765137391563702,0.425592116464493,3017.59144037107,94560,4000,1,20.8
697,0.3,0.765648340106366,0.426004030548339,2389.04525088653,94420,4000,1,20.6
698,0.3,0.766159673350975,0.426286928419209,1368.59073922042,94280,4000,1,20.4
699,0.3,0.766671303511474,0.426519368842362,1591.39787213008,94140,4000,1,20.2
700,0.3,0.767183495791014,0.426829080698562,1792.67880426561,94000,4000,1,20
701,0.3,0.76769609992582,0.427136843161042,3689.08094982971,93860,4000,1,19.8
702,0.3,0.768209217129143,0.427441897597168,2726.04473160756,93720,4000,1,19.6
703,0.3,0.768722564717983,0.427745417999391,3777.61563873822,93580,4000,1,19.4
704,0.3,0.769236426358255,0.428046737429104,2027.13825308059,93440,4000,1,19.2
705,0.3,0.769750738277849,0.428345988517862,1039.03459954064,93300,4000,1,19
706,0.3,0.770265468425648,0.428643586917523,3129.13228424355,93160,4000,1,18.8
707,0.3,0.770780494675801,0.42893950598605,2117.56786101186,93020,4000,1,18.6
708,0.3,0.771296118244968,0.429233842709257,4784.92061407971,92880,4000,1,18.4
709,0.3,0.771812035247845,0.429526749943483,4625.77306604001,92740,4000,1,18.2
710,0.3,0.772328610378529,0.429816666365773,2570.73830389645,92600,4000,1,18
711,0.3,0.772845382785019,0.429980309705566,1099.42093537949,92460,4000,1,17.8
712,0.3,0.773362469250079,0.430247465865527,3685.74718628984,92320,4000,1,17.6
713,0.3,0.773880153986157,0.430794564051891,4348.68254150822,92180,4000,1,17.4
714,0.3,0.774398308465383,0.431046344684497,4885.99855324505,92040,4000,1,17.2
715,0.3,0.774917042408696,0.431294497347249,1227.73154174099,91900,4000,1,17
716,0.3,0.775436045593519,0.431535839164433,2801.29525093381,91760,4000,1,16.8
717,0.3,0.775955285872595,0.431773060843446,3329.88120694515,91620,4000,1,16.6
718,0.3,0.776475262545978,0.432009444775662,3746.55125798521,91480,4000,1,16.4
719,0.3,0.776995373506282,0.432516529123065,3877.73101038399,91340,4000,1,16.2
720,0.3,0.777516251463316,0.432812275933902,3600.16300770156,91200,4000,1,16
721,0.3,0.778037371187727,0.433106348331307,3907.65820365061,91060,4000,1,15.8
722,0.3,0.778558820442923,0.433395034571122,2495.39066335993,90920,4000,1,15.6
723,0.3,0.779080945975229,0.433682020832989,3326.32833285146,90780,4000,1,15.4
724,0.3,0.779603362833644,0.433838758492959,1464.4740511176,90640,4000,1,15.2
725,0.3,0.780126060184376,0.434187791354183,1230.61744485949,90500,4000,1,15
726,0.3,0.7806498567582,0.434587977651636,4919.06089590395,90360,4000,1,14.8
727,0.3,0.781173147535885,0.434921637398707,2139.29490744247,90220,4000,1,14.6
728,0.3,0.781697322366671,0.435291925553592,3379.89719523839,90080,4000,1,14.4
729,0.3,0.782222181103066,0.435605404455309,4848.64412404504,89940,4000,1,14.2
730,0.3,0.782746957351335,0.435915313239104,1743.11305363431,89800,4000,1,14
731,0.3,0.783272546817279,0.43622718933935,1772.15926390811,89660,4000,1,13.8
732,0.3,0.783798484837023,0.436535969678381,2366.57641858057,89520,4000,1,13.6
733,0.3,0.784324841320821,0.436843482026464,4731.59158327232,89380,4000,1,13.4
734,0.3,0.784851642901005,0.437150239398106,2562.67014647038,89240,4000,1,13.2
735,0.3,0.785378649886038,0.437455826075892,2092.86683199985,89100,4000,1,13
736,0.3,0.785915318674607,0.437760254994833,1607.78831938738,88960,4000,1,12.8
737,0.3,0.786467575739916,0.438010102104489,2588.43537097381,88820,4000,1,12.6
738,0.3,0.787020593122355,0.438293123431388,2498.88986780497,88680,4000,1,12.4
739,0.3,0.7875741313597,0.438622219941978,1524.45882817202,88540,4000,1,12.2
740,0.3,0.788127938106123,0.438979419385814,2740.16287158251,88400,4000,1,12
741,0.3,0.788682189309369,0.43931336053918,1366.05266885044,88260,4000,1,11.8
742,0.3,0.789236924455402,0.439561403753761,3458.50783205178,88120,4000,1,11.6
743,0.3,0.789791927341788,0.439798193507577,1043.91636916325,87980,4000,1,11.4
744,0.3,0.790347894526764,0.440163877445433,3293.04153305349,87840,4000,1,11.2
745,0.3,0.790903919938677,0.440542111452039,4158.91943210305,87700,4000,1,11
746,0.3,0.791460384188865,0.440909656365499,1941.46709260348,87560,4000,1,10.8
747,0.3,0.792017611696945,0.441270165010616,2792.0788538562,87420,4000,1,10.6
748,0.3,0.792574986471035,0.44169170781685,3277.43273313973,87280,4000,1,10.4
749,0.3,0.793133131068734,0.442043072713501,1245.60576916339,87140,4000,1,10.2
750,0.3,0.793691526786595,0.442385655955803,2985.15554255954,87000,4000,1,10
751,0.3,0.794250566060306,0.442720331006872,3569.26093834119,86860,4000,1,9.8
752,0.3,0.794809955641523,0.443044829015372,1885.06292050842,86720,4000,1,9.6
753,0.3,0.795369937883789,0.443184505982661,4348.22578212752,86580,4000,1,9.4
754,0.3,0.795930368888281,0.44349372773963,4884.30092577005,86440,4000,1,9.2
755,0.3,0.796491194136952,0.443802247971619,4385.49155077269,86300,4000,1,9
756,0.3,0.797052451384911,0.444110194613894,3023.99782356219,86160,4000,1,8.8
757,0.3,0.797614365827375,0.44441699055147,2115.50244458092,86020,4000,1,8.6
758,0.3,0.798176525423165,0.444724154530611,3986.46888731281,85880,4000,1,8.4
759,0.3,0.798739339315839,0.445033789016073,1947.72153645148,85740,4000,1,8.2
760,0.3,0.799302394673868,0.445405657297521,4829.38112647649,85600,4000,1,8
761,0.3,0.799866041385644,0.445786298111143,3481.04014431108,85460,4000,1,7.8
762,0.3,0.800430364552879,0.446346138502318,3401.04858203051,85320,4000,1,7.6
763,0.3,0.800994947843393,0.446662831056498,1690.41800659067,85180,4000,1,7.4
764,0.3,0.801560093032327,0.446965122397172,1361.3869525729,85040,4000,1,7.2
765,0.3,0.802125864615215,0.447256304467485,2021.04881057436,84900,4000,1,7
766,0.3,0.802691714536575,0.447530340411831,4434.28212503684,84760,4000,1,6.8
767,0.3,0.803258292969087,0.44774102782403,4644.26821359118,84620,4000,1,6.6
768,0.3,0.803825442506782,0.448078353624477,3798.53506890305,84480,4000,1,6.4
769,0.3,0.804392809198044,0.448747032657452,3900.72942009355,84340,4000,1,6.2
770,0.3,0.804960877865646,0.449080916220999,1919.54431542999,84200,4000,1,6
771,0.3,0.805529324006674,0.44940645602896,3304.21382528542,84060,4000,1,5.8
772,0.3,0.806098264999412,0.449726541444011,4242.51242003176,83920,4000,1,5.6
773,0.3,0.806667670111004,0.450038398683046,2615.37347353626,83780,4000,1,5.4
774,0.3,0.807237583160914,0.450344581732065,4953.75706879898,83640,4000,1,5.2
775,0.3,0.807807905373212,0.450647233683923,1359.99525994755,83500,4000,1,5
776,0.3,0.80837884386132,0.45098465623918,2283.76413059105,83360,4000,1,4.8
777,0.3,0.808950119578555,0.451313291727077,3045.63575527671,83220,4000,1,4.6
778,0.3,0.809522007426395,0.45163944147181,1242.42546627297,83080,4000,1,4.4
779,0.3,0.810094303892624,0.451964035441591,3902.75169418338,82940,4000,1,4.2
780,0.3,0.810667142231796,0.452287641996858,3226.22299424797,82800,4000,1,4
781,0.3,0.811240417056553,0.452714368121692,3117.43960992503,82660,4000,1,3.8
782,0.3,0.81181412654832,0.452922094310965,4319.92972813278,82520,4000,1,3.6
783,0.3,0.812388432587853,0.453337099557092,4435.03613628722,82380,4000,1,3.4
784,0.3,0.812963146935019,0.453713956708259,4156.1156932558,82240,4000,1,3.2
785,0.3,0.813538364473002,0.454093715398311,2271.33221490491,82100,4000,1,3
786,0.3,0.814114026959946,0.454556196020014,2808.82981505193,81960,4000,1,2.8
787,0.3,0.81469028290113,0.45483142752445,4008.91188019977,81820,4000,1,2.6
788,0.3,0.815266960285841,0.45519307860379,1439.44682300274,81680,4000,1,2.4
789,0.3,0.815844131405865,0.455576743741434,1438.96947437561,81540,4000,1,2.2
790,0.3,0.816421790495072,0.455964781008074,2079.5346548176,81400,4000,1,2
791,0.3,0.816999949931631,0.456348191726099,3098.54938158524,81260,4000,1,1.8
792,0.3,0.817578584740268,0.456646795577636,4890.60430790999,81120,4000,1,1.6
793,0.3,0.818157714913078,0.456934758068177,3841.63474111268,80980,4000,1,1.4
794,0.3,0.818737331853571,0.457227026915688,2247.43978059013,80840,4000,1,1.2
795,0.3,0.819317417167882,0.457668409887249,2165.82851059091,80700,4000,1,1
796,0.3,0.819898037192741,0.458154923987298,4401.42934949848,80560,4000,1,0.8
797,0.3,0.820479093931394,0.458584695261438,4646.58969603141,80420,4000,1,0.6
798,0.3,0.821060713364585,0.458679806112051,3557.10458910425,80280,4000,1,0.4
799,0.3,0.821642849955331,0.459193811230803,2021.48119177777,80140,4000,1,0.2
800,0.3,0.822225405166794,0.459523187058503,1354.66336012913,80000,4000,1,0
801,0.3,0.600012924860302,0.3427005511505,4353.0223501489,150000,3994,2,99.8
802,0.3,0.600301230377851,0.342451945388928,3338.87447705328,150000,3988,2,99.6
803,0.3,0.600589815917115,0.34220420918758,4792.43494158409,150000,3982,2,99.4
804,0.3,0.600878674570166,0.341951390454715,1244.11571677004,150000,3976,2,99.2
805,0.3,0.6011678094435,0.34169662638068,3338.56521342044,150000,3970,2,99
806,0.3,0.601457202194829,0.341439466776206,2140.43234263457,150000,3964,2,98.8
807,0.3,0.601746893611175,0.341181016046896,4310.92869379305,150000,3958,2,98.6
808,0.3,0.602036858797388,0.340920344489341,1763.94576278959,150000,3952,2,98.4
809,0.3,0.602327106369197,0.340657634573678,2770.11984881153,150000,3946,2,98.2
810,0.3,0.602617614835087,0.340392674811749,2573.64602547031,150000,3940,2,98
811,0.3,0.602908405320134,0.340125905908412,4306.29591617106,150000,3934,2,97.8
812,0.3,0.603199502150268,0.339856709830923,3707.48437375368,150000,3928,2,97.6
813,0.3,0.603490851108577,0.339585195195057,1830.41213751992,150000,3922,2,97.4
814,0.3,0.603782489948002,0.339311468138894,2272.41890460105,150000,3916,2,97.2
815,0.3,0.604074405505905,0.339032415934943,1535.2439414245,150000,3910,2,97
816,0.3,0.604366606488289,0.338756916695854,3685.85155791212,150000,3904,2,96.8
817,0.3,0.604659068987748,0.338483049601937,3283.96430184962,150000,3898,2,96.6
818,0.3,0.604951826022382,0.338206310897619,1679.06826410595,150000,3892,2,96.4
819,0.3,0.60524487927806,0.337927471331722,1590.62310860695,150000,3886,2,96.2
820,0.3,0.605538206372391,0.337661793476767,2904.31887306983,150000,3880,2,96
821,0.3,0.605831812535902,0.337426110030407,4632.4096660278,150000,3874,2,95.8
822,0.3,0.606125723400175,0.337188974967962,3208.70010686334,150000,3868,2,95.6
823,0.3,0.606419881028563,0.336949856640426,1131.75957099951,150000,3862,2,95.4
824,0.3,0.606714338842307,0.336708945496873,1215.45170574222,150000,3856,2,95.2
825,0.3,0.607009095672168,0.336466534836756,4220.25291423561,150000,3850,2,95
826,0.3,0.607304113179557,0.336222147022762,2805.49941881379,150000,3844,2,94.8
827,0.3,0.60759942885939,0.335975951571759,2530.58491823983,150000,3838,2,94.6
828,0.3,0.607895030328807,0.335727913958229,4158.57481475876,150000,3832,2,94.4
829,0.3,0.608190923454203,0.335477996672204,2457.14747799918,150000,3826,2,94.2
830,0.3,0.608487091201741,0.335226685739032,3129.39973999564,150000,3820,2,94
831,0.3,0.608783546593428,0.334972183796458,3846.62682392507,150000,3814,2,93.8
832,0.3,0.609080286834017,0.334717513785104,4485.90607198339,150000,3808,2,93.6
833,0.3,0.609377328312826,0.334459762449208,2314.75844668892,150000,3802,2,93.4
834,0.3,0.609674657100546,0.334200067766446,3600.47210159111,150000,3796,2,93.2
835,0.3,0.60997226071423,0.333938542290034,4899.34459201103,150000,3790,2,93
836,0.3,0.610270187424188,0.333690741138868,1303.86944517654,150000,3784,2,92.8
837,0.3,0.610568369696216,0.33346889393339,3348.07666833109,150000,3778,2,92.6
838,0.3,0.610866840449907,0.333245609795321,2655.54599109344,150000,3772,2,92.4
839,0.3,0.611165628448602,0.333021233515788,2236.54570586507,150000,3766,2,92.2
840,0.3,0.611464679297231,0.332795213341802,2055.33616610718,150000,3760,2,92
841,0.3,0.611764045896109,0.332567710634003,4035.06506032082,150000,3754,2,91.8
842,0.3,0.612063707398323,0.33233866150263,4980.86392451901,150000,3748,2,91.6
843,0.3,0.612363632375162,0.332107938319551,1746.28577656548,150000,3742,2,91.4
844,0.3,0.612663885391749,0.331875566279844,4124.58107413906,150000,3736,2,91.2
845,0.3,0.612964403202401,0.331641523190471,1783.19192410693,150000,3730,2,91
846,0.3,0.613265218834009,0.331405832977284,4969.43589271971,150000,3724,2,90.8
847,0.3,0.613566331538167,0.331168461719232,4209.04627905715,150000,3718,2,90.6
848,0.3,0.61386775367193,0.330929216525553,2696.90683961322,150000,3712,2,90.4
849,0.3,0.614169453120732,0.330688628687882,3915.4554722055,150000,3706,2,90.2
850,0.3,0.614471455510699,0.330445797314155,2993.41433009421,150000,3700,2,90
851,0.3,0.614773782573086,0.330201017154283,4235.96106879618,150000,3694,2,89.8
852,0.3,0.615076380037831,0.329961202017021,2426.03573392418,150000,3688,2,89.6
853,0.3,0.615379275205831,0.329750503304077,1292.97373795923,150000,3682,2,89.4
854,0.3,0.615682465781286,0.329538285007405,3363.9658210994,150000,3676,2,89.2
855,0.3,0.615985936572075,0.329324693245046,4640.75132291257,150000,3670,2,89
856,0.3,0.616289724408181,0.329109845113615,1775.06374466644,150000,3664,2,88.8
857,0.3,0.616593801410826,0.328893750764079,2729.47116613759,150000,3658,2,88.6
858,0.3,0.616898178656855,0.328676246480284,3996.63891627204,150000,3652,2,88.4
859,0.3,0.617202885265476,0.328457390801264,1156.73794659033,150000,3646,2,88.2
860,0.3,0.617507877470773,0.328237089902774,4785.29995922193,150000,3640,2,88
861,0.3,0.617813158396439,0.328015410690662,4054.69329465504,150000,3634,2,87.8
862,0.3,0.618118755704211,0.327792234924716,3235.28220203824,150000,3628,2,87.6
863,0.3,0.618424627144087,0.327567715080227,1735.3717778631,150000,3622,2,87.4
864,0.3,0.618730846773086,0.327341425984831,2991.79526007579,150000,3616,2,87.2
865,0.3,0.619037323223652,0.32711405546314,3071.3824009362,150000,3610,2,87
866,0.3,0.619344126846524,0.326891134550577,4976.9720425762,150000,3604,2,86.8
867,0.3,0.619651218024109,0.326691237726857,4419.4067323627,150000,3598,2,86.6
868,0.3,0.619958645527544,0.326490724645837,4849.61575884788,150000,3592,2,86.4
869,0.3,0.620266358292281,0.326294573925773,3715.76403590813,150000,3586,2,86.2
870,0.3,0.620574351419168,0.326077522963348,2614.00555521744,150000,3580,2,86
871,0.3,0.620882689931874,0.325858831447914,4739.91634471221,150000,3574,2,85.8
872,0.3,0.621191322955037,0.325639171383776,2917.93818252993,150000,3568,2,85.6
873,0.3,0.62150025202644,0.32541809375153,1927.16644665247,150000,3562,2,85.4
874,0.3,0.621809483260663,0.325221670183986,2585.1609940391,150000,3556,2,85.2
875,0.3,0.622119039154385,0.325026058328276,3820.30990045116,150000,3550,2,85
876,0.3,0.622428889421313,0.324829203209944,3234.2361382422,150000,3544,2,84.8
877,0.3,0.622739046900883,0.324631455774756,4026.52280357747,150000,3538,2,84.6
878,0.3,0.62304955701521,0.324433054495871,4981.92423422103,150000,3532,2,84.4
879,0.3,0.623360315701489,0.324233490317119,4849.72561746654,150000,3526,2,84.2
880,0.3,0.623671397281972,0.324033129184053,3140.26842102463,150000,3520,2,84
881,0.3,0.623982803184005,0.323831784144489,4855.48051988686,150000,3514,2,83.8
882,0.3,0.624294537665736,0.323629394352326,1462.50351672504,150000,3508,2,83.6
883,0.3,0.624606548978828,0.323426041734824,1205.79317292082,150000,3502,2,83.4
884,0.3,0.624918904396394,0.323221630929637,2217.39578254629,150000,3496,2,83.2
885,0.3,0.625231568310763,0.323016189536733,3320.76733257085,150000,3490,2,83
886,0.3,0.625544509012532,0.322809843499575,3123.85780935313,150000,3484,2,82.8
887,0.3,0.625857804146907,0.322602163337195,4604.83237061257,150000,3478,2,82.6
888,0.3,0.626171396430431,0.322395803842735,3162.20170068098,150000,3472,2,82.4
889,0.3,0.626485276975226,0.322211157872967,2727.92244342673,150000,3466,2,82.2
890,0.3,0.626799523625843,0.322026390101889,3170.66794974537,150000,3460,2,82
891,0.3,0.627114072584325,0.32184043516578,3849.65922315809,150000,3454,2,81.8
892,0.3,0.627428899591541,0.321653567328201,1066.69885176093,150000,3448,2,81.6
893,0.3,0.627744070947469,0.321466136198991,4203.68352823139,150000,3442,2,81.4
894,0.3,0.628059545430298,0.321277773814033,1570.03729969516,150000,3436,2,81.2
895,0.3,0.628375366479487,0.321088721477245,2913.89789161145,150000,3430,2,81
896,0.3,0.628691494661845,0.320898777143431,2027.34141671853,150000,3424,2,80.8
897,0.3,0.629007935306943,0.32070799473547,2476.36675529944,150000,3418,2,80.6
898,0.3,0.629324708434415,0.320516371176913,3647.05965346166,150000,3412,2,80.4
899,0.3,0.629641774252285,0.320324020798249,1678.43525381726,150000,3406,2,80.2
900,0.3,0.629959192125665,0.320130525224409,2115.13608175607,150000,3400,2,80
901,0.3,0.630276903917312,0.319936365516616,1792.88717805536,150000,3394,2,79.8
902,0.3,0.630594958657426,0.319741307683179,1780.28613313704,150000,3388,2,79.6
903,0.3,0.630913322139798,0.319545425176961,2307.3585933999,150000,3382,2,79.4
904,0.3,0.631232000347848,0.319360705921272,4521.3514415168,150000,3376,2,79.2
905,0.3,0.631550981827095,0.319185858586424,2884.40746006299,150000,3370,2,79
906,0.3,0.631870285326042,0.319010535724626,2615.87748868376,150000,3364,2,78.8
907,0.3,0.632189967259975,0.318834975296001,1716.92590569379,150000,3358,2,78.6
908,0.3,0.632509953805701,0.318658611630149,4875.69998458917,150000,3352,2,78.4
